code,ms_name,ms_category,ms_investment_style,ms_id
101525,HDFC Index Nifty 50,Index Funds,Large Blend,F0GBR06RNH
101528,,,,
101529,,,,
101530,SBI Large & Midcap Reg IDCW-R,Large & Mid-Cap,Large Blend,F00000Z92C
101536,Sundaram Sel Focus IDCW-R,Focused Fund,Large Blend,F00000Z95E
101537,Sundaram Sel Focus Gr,Focused Fund,Large Blend,F0GBR06RBM
101538,Sundaram Mid Cap IDCW-R,Mid-Cap,Mid Growth,F00000Z95H
101539,Sundaram Mid Cap Gr,Mid-Cap,Mid Growth,F0GBR06RBO
101544,Sundaram S/T Credit Risk IDCW-R,Credit Risk,,F00000Z94L
101545,,,,
101547,Tata Short Term Bond Reg IDCW-R,Short Duration,,F00000Z97Z
101548,Tata Short Term Bond Reg Gr,Short Duration,,F0GBR06RFX
101549,JM Liquid Bns Princ,Liquid,,F0GBR06RUP
101551,SBI Equity Hybrid Fund Reg IDCW-R,Aggressive Allocation,Large Blend,F00000Z918
101560,Sundaram S/T Debt Qt IDCW-P,Short Duration,,F0GBR06RBJ
101561,Sundaram S/T Debt HY IDCW-P,Short Duration,,F0GBR06RBI
101562,Sundaram S/T Debt Yr IDCW-P,Short Duration,,F0GBR06RBE
101563,Sundaram S/T Debt Gr,Short Duration,,F0GBR06RBF
101564,Sundaram S/T Debt Wk IDCW-R,Short Duration,,F00000Z95C
101565,Sundaram S/T Debt Fr IDCW-R,Short Duration,,F00000Z95A
101566,Sundaram S/T Debt Mn IDCW-R,Short Duration,,F00000Z95B
101585,HDFC Equity Savings Gr,Equity - Savings,Large Blend,F0GBR06RO7
101586,HDFC Equity Savings IDCW-R,Equity - Savings,Large Blend,F00000Z818
101587,Canara Robeco Income Fund Reg Qt IDCW-R,Medium to Long Duration,,F00000Z7MV
101588,Canara Robeco Income Fund Reg Gr,Medium to Long Duration,,F0GBR06SBL
101591,Aditya BSL Mid Cap IDCW-R,Mid-Cap,Mid Growth,F00000Z7IU
101592,Aditya BSL Mid Cap Gr,Mid-Cap,Mid Growth,F0GBR06S8S
101593,HSBC Large Cap Equity IDCW-R,Large-Cap,Large Growth,F00000Z83O
101594,HSBC Large Cap Equity Gr,Large-Cap,Large Growth,F0GBR06RP9
101599,HSBC Short Duration Gr,Short Duration,,F0GBR06RQG
101600,HSBC Short Duration IDCW-R,Short Duration,,F00000Z840
101605,Tata Med Term Reg IDCW-R,Medium Duration,,F00000Z97M
101609,Tata Equity Savings Reg Mn IDCW-R,Equity - Savings,Large Blend,F00000Z97T
101617,ICICI Pru Savings Wk IDCW-R,Low Duration,,F00000Z86W
101618,ICICI Pru Savings Dl IDCW-R,Low Duration,,F000002FR4
101619,ICICI Pru Savings Gr,Low Duration,,F0GBR06S3E
101635,DSP Top 100 Equity Reg Gr,Large-Cap,Large Growth,F0GBR06SF1
101636,DSP Top 100 Equity Reg IDCW-R,Large-Cap,Large Growth,F00000Z7UM
101642,ICICI Pru Long Term Bond Instl HY IDCW-R,Long Duration,,F00000Z87E
101643,ICICI Pru Long Term Bond Instl Gr,Long Duration,,F0GBR06R0C
101656,Franklin India Dyn Asst Allo FoF Gr,Fund of Funds,Large Blend,F0GBR06SIQ
101657,Franklin India Dyn Asst Allo FoF IDCW-R,Fund of Funds,Large Blend,F00000Z7YC
101659,Tata Index Nifty Reg,Index Funds,Large Blend,F0GBR06REW
101665,Nippon India Short Term Gr,Short Duration,,F0GBR06R5B
101667,Nippon India Short Term Mn IDCW-R,Short Duration,,F00000Z8ZA
101669,Nippon India Short Term Qt IDCW-R,Short Duration,,F00000Z8ZB
101672,Tata Equity P/E Reg Gr,Value,Large Growth,F0GBR06RCE
101685,HSBC Debt Gr,Medium to Long Duration,,F0GBR06RQE
101686,HSBC Debt IDCW-R,Medium to Long Duration,,F00000Z83Y
101691,,,,
101694,,,,
101696,,,,
101699,,,,
101702,,,,
101703,Tata Med Term Reg Gr,Medium Duration,,F0GBR06REX
101705,,,,
101706,ICICI Pru Multicap IDCW-R,Multi-Cap,Large Growth,F00000Z89A
101714,Tata Liquid Reg Dl IDCW-R,Liquid,,F0GBR06RDR
101737,Aditya BSL Div Yield IDCW-R,Dynamic Yield,Large Blend,F00000Z7HG
101738,Aditya BSL Div Yield Gr,Dynamic Yield,Large Blend,F0GBR06S6N
101746,Tata Index Sensex Reg,Index Funds,Large Growth,F0GBR06REY
101748,ICICI Pru Liquid Instl Dl IDCW-R,Liquid,,F0GBR06R0O
101750,ICICI Pru Liquid Retl Gr,Liquid,,F0GBR06R13
101751,ICICI Pru Liquid Instl Gr,Liquid,,F0GBR06R0N
101752,ICICI Pru Liquid Retl Wk IDCW-R,Liquid,,F00000Z88I
101753,,,,
101754,ICICI Pru Liquid Retl Dl IDCW-R,Liquid,,F0GBR06R11
101755,ICICI Pru Liquid Retl Mn IDCW-R,Liquid,,F00000Z88H
101758,ICICI Pru Short Term Gr,Short Duration,,F0GBR06R20
101759,ICICI Pru Short Term Fr IDCW-R,Short Duration,,F00000Z89W
101762,HDFC Flexi Cap Gr,Flexi Cap,Large Blend,F0GBR06RMJ
101763,HDFC Flexi Cap IDCW-R,Flexi Cap,Large Blend,F00000Z816
101764,HDFC Capital Builder Value Gr,Value,Large Blend,F0GBR06RM6
101765,HDFC Capital Builder Value IDCW-R,Value,Large Blend,F00000Z80Q
101766,Tata Infrastructure Reg Gr,Equity - Infrastructure,Mid Blend,F0GBR06RF1
101793,ICICI Pru Floating Interest B Gr,Floating Rate,,F0GBR06QZR
101794,ICICI Pru Floating Interest B Fr IDCW-R,Floating Rate,,F00000Z8A2
101795,ICICI Pru Floating Interest A Gr,Floating Rate,,F0GBR06QZO
101796,ICICI Pru Floating Interest A Fr IDCW-R,Floating Rate,,F00000Z8A0
101797,,,,
101798,ICICI Pru Floating Interest C Fr IDCW-P,Floating Rate,,F0GBR06QZS
101799,ICICI Pru Floating Interest B Dl IDCW-R,Floating Rate,,F0GBR06QZQ
101800,ICICI Pru Floating Interest A Dl IDCW-R,Floating Rate,,F0GBR06QZN
101801,ICICI Pru Floating Interest C Dl IDCW-R,Floating Rate,,F0GBR06QZT
101802,ICICI Pru Floating Interest Gr,Floating Rate,,F0GBR06QZX
101803,ICICI Pru Floating Interest Fr IDCW-R,Floating Rate,,F00000Z8AB
101804,ICICI Pru Floating Interest Dl IDCW-R,Floating Rate,,F0GBR06QZV
101805,JM Dynamic Debt IDCW-R,Dynamic Bond,,F00000Z8LN
101806,JM Dynamic Debt Gr,Dynamic Bond,,F0GBR06RU8
101807,JM Dynamic Debt Premium IDCW-R,Dynamic Bond,,F00000Z8LP
101808,JM Dynamic Debt Premium Gr,Dynamic Bond,,F0GBR06RUA
101815,Principal Personal Taxsaver Reg,ELSS,Large Blend,F0GBR06S1U
101816,Aditya BSL Regular Sav Reg Mn IDCW-R,Conservative Allocation,Large Growth,F00000Z7IW
101818,Aditya BSL Regular Sav Reg Gr,Conservative Allocation,Large Growth,F0GBR06S8Z
101823,Tata Large & Mid Cap Reg IDCW-R,Large & Mid-Cap,Large Growth,F00000Z96K
101824,Tata Large & Mid Cap Reg Gr,Large & Mid-Cap,Large Growth,F0GBR06RCC
101829,LIC MF Savings Mn IDCW-R,Low Duration,,F00000Z8RB
101830,LIC MF Savings Gr,Low Duration,,F0GBR06RZ7
101833,Tata Ethical Reg IDCW-R,Equity - Other,Large Blend,F00000Z96Q
101837,DSP Credit Risk Fund Reg Gr,Credit Risk,,F0GBR06SE4
101839,DSP Credit Risk Fund Reg IDCW-R,Credit Risk,,F00000Z7TL
101840,DSP Credit Risk Fund Reg Dl IDCW-R,Credit Risk,,F0GBR06SE2
101843,Aditya BSL Short Term Reg IDCW-R,Short Duration,,F00000Z7J6
101844,Aditya BSL Short Term Reg Gr,Short Duration,,F0GBR06S63
101847,Tata Money Market Reg Gr,Money Market,,F0GBR06RFB
101852,Tata Infrastructure Reg IDCW-R,Equity - Infrastructure,Mid Blend,F00000Z975
101853,Sundaram Diversified Equity Gr,ELSS,Large Growth,F0GBR06RBT
101862,Nippon India Banking Gr,Sector - Financial Services,Large Blend,F0GBR06R2P
101863,Nippon India Banking Bns,Sector - Financial Services,Large Blend,F0GBR06R2N
101864,Nippon India Banking IDCW-R,Sector - Financial Services,Large Blend,F00000Z8VW
101866,LIC MF Debt Hybrid Mn IDCW-R,Conservative Allocation,Large Growth,F00000Z8R4
101867,LIC MF Debt Hybrid Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z8R5
101868,LIC MF Debt Hybrid Yr IDCW-R,Conservative Allocation,Large Growth,F00000Z8R6
101869,LIC MF Debt Hybrid Gr,Conservative Allocation,Large Growth,F0GBR06RZ2
101872,HDFC Dynamic Debt Gr,Dynamic Bond,,F0GBR06RN9
101873,HDFC Dynamic Debt Qt IDCW-R,Dynamic Bond,,F00000Z81P
101874,HDFC Dynamic Debt HY IDCW-R,Dynamic Bond,,F00000Z81O
101875,HDFC Dynamic Debt Yr IDCW-R,Dynamic Bond,,F00000Z81R
101892,Kotak Money Market Reg Mn IDCW-R,Money Market,,F00000Z8N5
101893,Kotak Money Market Reg Gr,Money Market,,F0GBR06RWA
101894,Kotak Money Market Reg Wk IDCW-R,Money Market,,F0GBR06RWB
101906,Tata Equity Savings Reg Gr,Equity - Savings,Large Blend,F0GBR06RFN
101909,Tata Dynamic Bond Reg Gr,Dynamic Bond,,F0GBR06RC7
101912,Baroda Hybrid Equity A Gr,Aggressive Allocation,Large Blend,F0GBR06SA7
101913,Baroda Hybrid Equity A IDCW-R,Aggressive Allocation,Large Blend,F00000Z7FI
101922,Canara Robeco Flexi Cap Reg Gr,Flexi Cap,Large Growth,F0GBR06SBC
101923,Canara Robeco Flexi Cap Fund IDCW-R,Flexi Cap,Large Growth,F00000Z7ML
101932,SBI Magnum Gilt PF Reg Gr,Government Bond,,F0GBR06R70
101933,,,,
101934,SBI Magnum Gilt PF 3yr Gr,Government Bond,,F0GBR06R6Y
101935,SBI Magnum Gilt PF Reg IDCW-R,Government Bond,,F00000Z91H
101950,SBI Magnum Gilt PF 1yr IDCW-R,Government Bond,,F00000Z91E
101951,SBI Magnum Gilt PF 2yr IDCW-R,Government Bond,,F00000Z91F
101952,SBI Magnum Gilt PF 3yr IDCW-R,Government Bond,,F00000Z91G
101970,Aditya BSL Money Mgr Retl Wk IDCW-R,Money Market,,F0GBR06S7A
101971,Aditya BSL Money Mgr Retl Gr,Money Market,,F0GBR06S79
101972,Aditya BSL Money Mgr Retl Dl IDCW-R,Money Market,,F0GBR06S74
101973,Aditya BSL Money Mgr Reg Dl IDCW-R,Money Market,,F0GBR06S75
101974,,,,
101976,Aditya BSL Money Mgr Reg Gr,Money Market,,F0GBR06S77
101978,,,,
101979,HDFC TaxSaver Gr,ELSS,Large Blend,F0GBR06ROR
101980,HDFC TaxSaver IDCW-R,ELSS,Large Blend,F00000Z835
101986,Tata Money Market Reg Dl IDCW-R,Money Market,,F0GBR06RFA
101989,HDFC M/T Debt Gr,Medium Duration,,F0GBR06RND
101990,HDFC M/T Debt IDCW-R,Medium Duration,,F00000Z81U
101993,HDFC Money Market Gr,Money Market,,F0GBR06RMA
101994,HDFC Money Market Dl IDCW-R,Money Market,,F0GBR06RM9
101995,HDFC Money Market Wk IDCW-R,Money Market,,F00000Z80S
101996,HDFC Overnight Gr,Overnight,,F0GBR06RM8
102000,HDFC Top 100 Gr,Large-Cap,Large Blend,F0GBR06ROU
102001,HDFC Top 100 IDCW-R,Large-Cap,Large Blend,F00000Z837
102007,UTI Liquid Cash Plan Reg IDCW-R(Discon),Liquid,,F00000Z9BF
102008,UTI Liquid Cash Plan RegMnIDCW-R(Discon),Liquid,,F00000Z9BP
102009,UTI Liquid Cash Plan Reg Gr(Discon),Liquid,,F0GBR06RKJ
102010,UTI Liquid Cash Plan Reg Dl IDCW-R,Liquid,,F0GBR06RKK
102011,UTI Liquid Cash Plan Reg Mn IDCW-R,Liquid,,F00000Z9BN
102012,UTI Liquid Cash Plan Reg Gr,Liquid,,F0GBR06RKL
102013,UTI Liquid Cash Plan Reg Wk IDCW-R,Liquid,,F0GBR06RKN
102020,Baroda Multi Cap A Gr,Multi-Cap,Large Growth,F0GBR06SAI
102021,Baroda Multi Cap A IDCW-R,Multi-Cap,Large Growth,F00000ZBXJ
102036,Tata Large Cap IDCW-R,Large-Cap,Large Blend,F00000Z97D
102053,SBI Magnum Medium Dur Reg Gr,Medium Duration,,F0GBR06R7G
102054,SBI Magnum Medium Dur Reg IDCW-R,Medium Duration,,F00000Z92R
102055,,,,
102056,,,,
102060,,,,
102061,,,,
102107,Franklin India LS FOF 20s Gr,Fund of Funds,Large Blend,F0GBR06SIU
102108,Franklin India LS FOF 20s IDCW-P,Fund of Funds,Large Blend,F0GBR06SIS
102109,Franklin India LS FOF 30s Gr,Fund of Funds,Large Blend,F0GBR06SIW
102110,Franklin India LS FOF 30s IDCW-P,Fund of Funds,Large Blend,F0GBR06SIT
102111,Franklin India LS FOF 40s IDCW-P,Fund of Funds,Large Blend,F0GBR06SIV
102112,Franklin India LS FOF 40s Gr,Fund of Funds,Large Blend,F0GBR06SIY
102113,Franklin India LS FOF 50s+ IDCW-P,Fund of Funds,Large Blend,F0GBR06SJ0
102114,Franklin India LS FOF 50s+ Gr,Fund of Funds,Large Blend,F0GBR06SJ1
102118,Tata Equity Savings Reg Prdc IDCW-R,Equity - Savings,Large Blend,F00000Z97U
102133,ICICI Pru Passive Strategy(FOF) Gr,Fund of Funds,Large Blend,F0GBR06S2O
102134,ICICI Pru Passive Strategy(FOF) IDCW-R,Fund of Funds,Large Blend,F00000Z84O
102135,ICICI Pru Thematic Advantage(FOF) Gr,Fund of Funds,Large Blend,F0GBR06R2B
102136,ICICI Pru Thematic Advantage(FOF) IDCW-R,Fund of Funds,Large Blend,F00000Z84R
102137,ICICI Pru Asset Allocator(FOF) Gr,Fund of Funds,Large Blend,F0GBR06R1L
102138,ICICI Pru Asset Allocator(FOF) IDCW-R,Fund of Funds,Large Blend,F00000Z84Q
102139,ICICI Pru Income Optmzr(FOF) Gr,Fund of Funds,Mid Blend,F0GBR06S2Y
102140,ICICI Pru Income Optmzr(FOF) IDCW-R,Fund of Funds,Mid Blend,F00000Z84K
102141,ICICI Pru Debt Management(FOF) Gr,Fund of Funds,,F0GBR06R2F
102142,Sundaram Rural & Consumption Gr,Equity - Consumption,Large Growth,F0GBR06RB9
102143,ICICI Pru Debt Management(FOF) IDCW-R,Fund of Funds,,F00000Z84M
102147,HDFC Hybrid Debt Gr,Conservative Allocation,Large Value,F0GBR06RO0
102148,HDFC Hybrid Debt Mn IDCW-R,Conservative Allocation,Large Value,F00000Z82I
102149,HDFC Hybrid Debt Qt IDCW-R,Conservative Allocation,Large Value,F00000Z82J
102172,Nippon India Hybrid Bond Gr,Conservative Allocation,Large Blend,F0GBR06R4R
102173,Nippon India Hybrid Bond Mn IDCW-R,Conservative Allocation,Large Blend,F00000Z8YB
102174,Nippon India Hybrid Bond Qt IDCW-R,Conservative Allocation,Large Blend,F00000Z8YC
102205,SBI Dynamic Bond Reg Gr,Dynamic Bond,,F0GBR06R8B
102206,SBI Dynamic Bond Reg IDCW-R,Dynamic Bond,,F00000Z90S
102207,,,,
102208,,,,
102248,,,,
102251,HSBC Flexi Cap IDCW-P,Flexi Cap,Large Growth,F0GBR06RQI
102252,HSBC Flexi Cap Gr,Flexi Cap,Large Growth,F0GBR06RQJ
102260,HSBC Regular Savings Mthly IDCW-R,Conservative Allocation,Large Growth,F00000Z84E
102261,HSBC Regular Savings Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z84F
102262,HSBC Regular Savings Gr,Conservative Allocation,Large Growth,F0GBR06RQQ
102272,SBI Nifty Index Reg Gr,Index Funds,Large Blend,F0GBR06R7L
102273,SBI Nifty Index Reg IDCW-R,Index Funds,Large Blend,F00000Z92F
102326,Tata Mid Cap Growth Reg IDCW-R,Mid-Cap,Mid Growth,F00000Z97O
102328,Tata Mid Cap Growth Reg Gr,Mid-Cap,Mid Growth,F0GBR06REL
102330,ICICI Pru Regular Savings Gr,Conservative Allocation,Large Growth,F0GBR06R0F
102331,ICICI Pru Regular Savings Mn IDCW-R,Conservative Allocation,Large Growth,F00000Z88S
102336,Principal Global Opps IDCW-R,Global - Other,Small Blend,F00000Z8UO
102337,Principal Global Opps Gr,Global - Other,Small Blend,F0GBR06S12
102393,UTI Mid Cap Reg IDCW-R,Mid-Cap,Mid Growth,F00000Z9C5
102394,UTI Mid Cap Reg Gr,Mid-Cap,Mid Growth,F0GBR06RLO
102395,UTI Infrastructure Reg Gr,Equity - Infrastructure,Large Blend,F0GBR06RLL
102396,UTI Infrastructure Reg IDCW-R,Equity - Infrastructure,Large Blend,F00000Z9BE
102397,UTI Transportation & Logistics RegIDCW-R,Equity - Other,Large Blend,F00000Z9DI
102398,UTI Transportation & Logistics Reg Gr,Equity - Other,Large Blend,F0GBR06RLG
102401,UTI Banking & Fin Svcs Gr,Sector - Financial Services,Large Growth,F0GBR06RLH
102402,UTI Banking & Fin Svcs IDCW-R,Sector - Financial Services,Large Growth,F00000Z99Q
102414,SBI Contra Reg Gr,Contra,Large Blend,F0GBR06R8F
102428,Tata Equity P/E Trigger B 10% IDCW-R,Value,Large Growth,F00000Z96O
102431,Nippon India Pharma Gr,Sector - Healthcare,Large Growth,F0GBR06R55
102432,Nippon India Pharma Bns,Sector - Healthcare,Large Growth,F0GBR06R53
102433,Nippon India Pharma IDCW-R,Sector - Healthcare,Large Growth,F00000Z8YR
102434,DSP India T.I.G.E.R. Reg Gr,Equity - Infrastructure,Mid Blend,F0GBR06SEZ
102435,DSP India T.I.G.E.R. Reg IDCW-R,Equity - Infrastructure,Mid Blend,F00000Z7TP
102441,,,,
102442,Franklin India Liquid Instl Wk IDCW-R,Liquid,,F00000Z809
102443,Franklin India Liquid Instl Dl IDCW-R,Liquid,,F0GBR06RHN
102448,DSP Reg Sav Reg Gr,Conservative Allocation,Large Growth,F0GBR06SEI
102450,DSP Reg Sav Reg Mn IDCW-R,Conservative Allocation,Large Growth,F00000Z7TU
102451,DSP Reg Sav Reg Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z7TV
102452,HDFC Low Duration Reg Gr,Low Duration,,F0GBR06RMD
102453,HDFC Low Duration Reg Wk IDCW-R,Low Duration,,F00000Z80V
102503,SBI Savings Reg Gr,Money Market,,F0GBR06R7B
102504,SBI Savings Reg IDCW-P,Money Market,,F0GBR06R7A
102505,SBI Credit Risk Fund Reg Gr,Credit Risk,,F0GBR06R77
102506,SBI Credit Risk Fund Reg IDCW-R,Credit Risk,,F00000Z90O
102509,UTI Gilt Reg IDCW-R,Government Bond,,F00000Z9AW
102510,UTI Gilt Reg Gr,Government Bond,,F0GBR06RJY
102511,UTI Gilt PF IDCW-R,Government Bond,,F00000Z9AX
102512,UTI Gilt PF Gr,Government Bond,,F0GBR06RJU
102514,UTI Gilt PF Prsc DT Auto IDCW-P,Government Bond,,F0GBR06RJW
102528,ICICI Pru MidCap Gr,Mid-Cap,Mid Growth,F0GBR06S3C
102529,ICICI Pru MidCap IDCW-R,Mid-Cap,Mid Growth,F00000Z88N
102531,UTI Ultra Short Term Reg Wk IDCW-R,Ulta Short Duration,,F0GBR06RJO
102532,UTI Ultra Short Term Reg Gr,Ulta Short Duration,,F0GBR06RJN
102533,UTI Reg Savings Reg Mn Py IDCW-P,Conservative Allocation,Large Growth,F000002QZ1
102534,UTI Reg Savings Reg Flex IDCW-R,Conservative Allocation,Large Growth,F00000Z9C8
102535,UTI Reg Savings Reg Gr,Conservative Allocation,Large Growth,F0GBR06RIT
102536,UTI Reg Savings Reg Mn IDCW-R,Conservative Allocation,Large Growth,F00000Z9C9
102538,UTI Trs Adv Reg Flexi IDCW-RDiscon),Low Duration,,F00000Z9DK
102539,UTI Trs Adv Reg Bns(Discon),Low Duration,,F0GBR06RIZ
102540,UTI Trs Adv Reg Gr(Discon),Low Duration,,F0GBR06RJ1
102541,UTI Trs Adv Reg IDCW-R(Discon),Low Duration,,F00000Z9DJ
102544,UTI Trs Adv Reg Gr,Low Duration,,F000000IE5
102545,UTI Trs Adv Reg Bns,Low Duration,,F0GBR06RJ2
102546,Franklin India LS FOF 50s+ FRP IDCW-P,Fund of Funds,Large Blend,F0GBR06SIX
102547,Franklin India LS FOF 50s+ FRP Gr,Fund of Funds,Large Blend,F0GBR06SIZ
102573,Kotak Asset Allocator Fund Reg IDCW-R,Fund of Funds,Large Growth,F00000Z8MI
102574,Kotak Asset Allocator Fund Reg Gr,Fund of Funds,Large Growth,F0GBR06RVY
102590,Kotak Savings Fund Reg Wk IDCW-P,Ulta Short Duration,,F0GBR06RW8
102591,Kotak Savings Fund Reg Gr,Ulta Short Duration,,F0GBR06RW6
102592,Kotak Savings Fund Reg Mn IDCW-R,Ulta Short Duration,,F00000Z8O3
102594,ICICI Pru Value Discovery Gr,Value,Large Blend,F0GBR06S37
102595,ICICI Pru Value Discovery IDCW-R,Value,Large Blend,F00000Z8B8
102661,Baroda Conser Hybrid A Gr,Conservative Allocation,Large Growth,F0GBR06SAP
102662,Baroda Conser Hybrid A Mn IDCW-R,Conservative Allocation,Large Growth,F00000Z7G6
102663,Baroda Conser Hybrid A Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z7G7
102672,Tata Liquid Reg Gr,Liquid,,F0GBR06RDS
102673,Nippon India FRF Gr,Floating Rate,,F0GBR06R3F
102675,Nippon India FRF Mn IDCW-R,Floating Rate,,F00000Z8WN
102676,Nippon India FRF Dl IDCW-R,Floating Rate,,F0GBR06R3E
102677,Nippon India FRF Wk IDCW-R,Floating Rate,,F00000Z8WO
102701,Sundaram Money Instl Dl IDCW-R,Liquid,,F0GBR06RAV
102702,,,,
102703,Sundaram Money Instl Gr,Liquid,,F0GBR06RAW
102704,,,,
102705,,,,
102706,,,,
102722,Principal Low Duration Gr,Low Duration,,F0GBR06S0C
102723,Principal Low Duration Wk IDCW-R,Low Duration,,F00000Z8V1
102724,Principal Low Duration Mn IDCW-R,Low Duration,,F00000Z8V0
102741,ICICI Pru Medium Term Bond Gr,Medium Duration,,F0GBR06R18
102743,ICICI Pru Medium Term Bond B Gr,Medium Duration,,F0GBR06R1A
102751,Nippon India Consumption Gr,Equity - Consumption,Large Growth,F0GBR06R4Q
102752,Nippon India Consumption Bns,Equity - Consumption,Large Growth,F0GBR06R4O
102753,Nippon India Consumption IDCW-R,Equity - Consumption,Large Growth,F00000Z8XY
102756,SBI Focused Equity Fund Reg Gr,Focused Fund,Large Growth,F0GBR06R8G
102760,HDFC Focused 30 Gr,Focused Fund,Large Blend,F0GBR06RMH
102761,HDFC Focused 30 IDCW-R,Focused Fund,Large Blend,F00000Z80Y
102765,SBI Focused Equity Fund Reg IDCW-R,Focused Fund,Large Growth,F00000Z90U
102766,Aditya BSL Dynamic Bond Reg Qt IDCW-R,Dynamic Bond,,F00000Z7HI
102767,Aditya BSL Dynamic Bond Reg Gr,Dynamic Bond,,F0GBR06S6L
102807,Principal Div Yield Gr,Dynamic Yield,Large Growth,F0GBR06S09
102808,Principal Div Yield Hlf Yrly IDCW-R,Dynamic Yield,Large Growth,F00000Z8UC
102823,SBI Healthcare Opportunities Reg Gr,Sector - Healthcare,Large Growth,F0GBR06R8K
102846,Nippon India Balanced Adv Gr,Dynamic Asset Allocation,Large Blend,F0GBR06R50
102847,Nippon India Balanced Adv Bns,Dynamic Asset Allocation,Large Blend,F0GBR06R4Y
102848,Nippon India Balanced Adv IDCW-R,Dynamic Asset Allocation,Large Blend,F00000Z8YP
102849,Nippon India Dynamic Bond Gr,Dynamic Bond,,F0GBR06R52
102851,Nippon India Dynamic Bond IDCW-R,Dynamic Bond,,F00000Z8W5
102860,SBI Savings Reg Wk IDCW-R,Money Market,,F00000Z934
102874,Kotak Small Cap Reg IDCW-R,Small-Cap,Mid Growth,F00000Z8NR
102875,Kotak Small Cap Reg Gr,Small-Cap,Mid Growth,F0GBR06RXK
102883,Franklin India Eq Advantage Gr,Large & Mid-Cap,Large Blend,F0GBR06SHN
102884,Franklin India Eq Advantage IDCW-R,Large & Mid-Cap,Large Blend,F00000Z7YG
102885,SBI Equity Hybrid Fund Reg Gr,Aggressive Allocation,Large Blend,F0GBR06R6D
102913,Canara Robeco Savings Gr,Low Duration,,F0GBR06SB4
102914,Canara Robeco Savings IDCW-R,Low Duration,,F00000Z7NJ
102915,Canara Robeco Savings Wly IDCW-R,Low Duration,,F00000Z7NL
102920,Canara Robeco Emerging Eqs Reg Gr,Large & Mid-Cap,Large Growth,F0GBR06SB2
102921,Canara Robeco Emerging Eqs IDCW-R,Large & Mid-Cap,Large Growth,F00000Z7MJ
102941,SBI Magnum Midcap Reg Gr,Mid-Cap,Mid Growth,F0GBR06R7V
102942,SBI Magnum Midcap Reg IDCW-R,Mid-Cap,Mid Growth,F00000Z91W
102947,HDFC Hybrid Eq IDCW-R,Aggressive Allocation,Large Blend,F00001130W
102948,HDFC Hybrid Eq Gr,Aggressive Allocation,Large Blend,F00001130X
103006,HSBC Small Cap Equity Gr,Small-Cap,Mid Growth,F0GBR06RQL
103007,HSBC Small Cap Equity IDCW-P,Small-Cap,Mid Growth,F0GBR06RQK
103024,SBI Large & Midcap Reg Gr,Large & Mid-Cap,Large Blend,F0GBR06R87
103025,UTI Dividend Yield Reg IDCW-R,Dynamic Yield,Large Blend,F00000Z9A6
103026,UTI Dividend Yield Reg Gr,Dynamic Yield,Large Blend,F0GBR06RJC
103027,,,,
103028,,,,
103034,SBI Magnum Global Reg Gr,Equity - Other,Large Growth,F0GBR06R75
103039,Kotak India EQ Contra Reg IDCW-R,Contra,Large Blend,F00000Z8MS
103040,Kotak India EQ Contra Reg Gr,Contra,Large Blend,F0GBR06RVV
103048,Nippon India Money Market Gr,Money Market,,F0GBR06R4L
103049,Nippon India Money Market Bns,Money Market,,F0GBR06R4J
103050,Nippon India Money Market Dl IDCW-R,Money Market,,F0GBR06R4K
103051,Nippon India Money Market Wk IDCW-R,Money Market,,F0GBR06R4N
103052,Nippon India Money Market Mn IDCW-R,Money Market,,F00000Z8XV
103061,,,,
103062,,,,
103085,Nippon India Value Gr,Value,Large Growth,F0GBR06R57
103086,Nippon India Value IDCW-R,Value,Large Growth,F00000Z8Z5
103097,UTI Value Opportunities Reg IDCW-R,Value,Large Growth,F00000Z9CX
103098,UTI Value Opportunities Reg Gr,Value,Large Growth,F0GBR06RLC
103110,Aditya BSL India GenNext IDCW-R,Equity - Consumption,Large Growth,F00000Z7ID
103111,Aditya BSL India GenNext Gr,Equity - Consumption,Large Growth,F0GBR06S89
103114,SBI Magnum Global Reg IDCW-R,Equity - Other,Large Growth,F00000Z91M
103119,,,,
103120,,,,
103121,,,,
103122,,,,
103130,HDFC Multi - Asset IDCW-R,Multi Asset Allocation,Large Growth,F00000Z82P
103131,HDFC Multi - Asset Gr,Multi Asset Allocation,Large Growth,F0GBR06RO9
103140,SBI Overnight Fund Reg Wk IDCW-R,Overnight,,F00000Z91T
103145,SBI Magnum Comma Reg Gr,Equity - Other,Mid Blend,F0GBR06R6J
103146,SBI Magnum Comma Reg IDCW-R,Equity - Other,Mid Blend,F00000Z91A
103149,ICICI Pru Infrastructure Gr,Equity - Infrastructure,Large Value,F0GBR06R0L
103150,ICICI Pru Infrastructure IDCW-R,Equity - Infrastructure,Large Value,F00000Z87S
103151,Franklin India Opportunities Gr,Equity - Other,Large Blend,F0GBR06SHX
103154,Aditya BSL Equity Hybrid '95 IDCW-R,Aggressive Allocation,Large Growth,F00000Z7GX
103155,Aditya BSL Equity Hybrid '95 Gr,Aggressive Allocation,Large Growth,F0GBR06S95
103158,Tata Treasury Advantage Reg Wk IDCW-R,Low Duration,,F00000Z984
